store,websites,sku,fitguide,description
"store_in,india_m_sv","app_in,india_m_web",RSRW030XS,size chart 1,"This net saree is adorned with cutwork patterns and pink panel at the border. It includes a matching petticoat. It comes with a hot pink blouse featuring scooped neckline with crystals and sequins and sleeves with cutwork. Hidden zip at the side.<ul><li>Color: Tan, Pink</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW030S,size chart 1,"This net saree is adorned with cutwork patterns and pink panel at the border. It includes a matching petticoat. It comes with a hot pink blouse featuring scooped neckline with crystals and sequins and sleeves with cutwork. Hidden zip at the side.<ul><li>Color: Tan, Pink</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW030M,size chart 1,"This net saree is adorned with cutwork patterns and pink panel at the border. It includes a matching petticoat. It comes with a hot pink blouse featuring scooped neckline with crystals and sequins and sleeves with cutwork. Hidden zip at the side.<ul><li>Color: Tan, Pink</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW030L,size chart 1,"This net saree is adorned with cutwork patterns and pink panel at the border. It includes a matching petticoat. It comes with a hot pink blouse featuring scooped neckline with crystals and sequins and sleeves with cutwork. Hidden zip at the side.<ul><li>Color: Tan, Pink</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW030XL,size chart 1,"This net saree is adorned with cutwork patterns and pink panel at the border. It includes a matching petticoat. It comes with a hot pink blouse featuring scooped neckline with crystals and sequins and sleeves with cutwork. Hidden zip at the side.<ul><li>Color: Tan, Pink</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW030,size chart 1,"This net saree is adorned with cutwork patterns and pink panel at the border. It includes a matching petticoat. It comes with a hot pink blouse featuring scooped neckline with crystals and sequins and sleeves with cutwork. Hidden zip at the side.<ul><li>Color: Tan, Pink</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW027XS,size chart 1,"This net grey saree showcases floral-embroidered motif with crystals and pearls on the pallu and at the border. It includes a baby pink petticoat. It comes with a silver blouse adorned with sequins, crystals and bugle beads at the border. Hidden zip at the side.<ul><li>Color: Silver, Pink, Grey</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW027S,size chart 1,"This net grey saree showcases floral-embroidered motif with crystals and pearls on the pallu and at the border. It includes a baby pink petticoat. It comes with a silver blouse adorned with sequins, crystals and bugle beads at the border. Hidden zip at the side.<ul><li>Color: Silver, Pink, Grey</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW027M,size chart 1,"This net grey saree showcases floral-embroidered motif with crystals and pearls on the pallu and at the border. It includes a baby pink petticoat. It comes with a silver blouse adorned with sequins, crystals and bugle beads at the border. Hidden zip at the side.<ul><li>Color: Silver, Pink, Grey</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW027L,size chart 1,"This net grey saree showcases floral-embroidered motif with crystals and pearls on the pallu and at the border. It includes a baby pink petticoat. It comes with a silver blouse adorned with sequins, crystals and bugle beads at the border. Hidden zip at the side.<ul><li>Color: Silver, Pink, Grey</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW027XL,size chart 1,"This net grey saree showcases floral-embroidered motif with crystals and pearls on the pallu and at the border. It includes a baby pink petticoat. It comes with a silver blouse adorned with sequins, crystals and bugle beads at the border. Hidden zip at the side.<ul><li>Color: Silver, Pink, Grey</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW027,size chart 1,"This net grey saree showcases floral-embroidered motif with crystals and pearls on the pallu and at the border. It includes a baby pink petticoat. It comes with a silver blouse adorned with sequins, crystals and bugle beads at the border. Hidden zip at the side.<ul><li>Color: Silver, Pink, Grey</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW024XS,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW024S,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW024M,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW024L,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW024XL,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW024,size chart 1,"This shaded net saree is adorned with crystals all over and floral patterns with crystals and pearls at the border. It includes a cream & golden shaded petticoat. It comes with a cream blouse embellished with crystals, pearls and metallic threadwork. Hidden zip at the side.<ul><li>Color: Cream, Yellow, Golden</li><li>Measurement (inches): Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW026XS,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW026S,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW026M,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW026L,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW026XL,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSRW026,size chart 1,"This black net saree showcases leaf motif with lurex and metallic threadwork at the border. It includes a black petticoat with sequins. It comes with a royal blue blouse adorned with jewel neckline, crystals, lurex and metallic threadwork at the yoke. It has floral motif with crystals at the center. Hidden zip at the side.<ul><li>Color: Royal Blue, Black</li><li>Measurement (inches): Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW024XS,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW024S,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW024M,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW024L,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW024XL,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW024,size chart 1,"This net lehenga showcases panels with zari patterns featuring embroidery and crystals at the front. It includes a purple lace jacket and matching dupatta. It comes with a red velvet corset adorned with crystals, zari patterns with embroidery and crystals. Hidden zip at the side.<ul><li>Color: Purple, Red</li><li>Measurement (inches): Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW009XS,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW009S,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW009M,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW009L,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW009XL,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW009,size chart 1,"This peach net lehenga showcases floral lace lining and embroidered Mughal applique motif with zari & crystals. It has honeydew green velvet panel at the border. It includes a matching dupatta. It comes with a green velvet blouse/top with extended net fabric and embroidered applique with crystals at the yoke. Hidden zip at the side.<ul><li>Color: Peach, Green</li><li>Measurement (inches): Blouse Length - 48"" , Lehenga Length - 44"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW021XS,size chart 1,"Mustard, orange & sorbet pink panelled lehenga Golden sequins with embroidered patterns at the top half. It includes a chrome lemon jacket with embroidered patterns and gota panels in floral designs at the border and matching dupatta. It comes with a golden blouse featuring sequins and embroidery. It showcases gota & sequins at the neckline and lurex and metallic threadwork at the border. Hidden zip at the side.<ul><li>Color: Mustard, Orange, Golden & Sorbet Pink </li><li>Measurement (inches): Blouse Length - 13.5"" , Lehenga Length - 44"" , Dupatta Length - 89"" , Width - 39"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW021S,size chart 1,"Mustard, orange & sorbet pink panelled lehenga Golden sequins with embroidered patterns at the top half. It includes a chrome lemon jacket with embroidered patterns and gota panels in floral designs at the border and matching dupatta. It comes with a golden blouse featuring sequins and embroidery. It showcases gota & sequins at the neckline and lurex and metallic threadwork at the border. Hidden zip at the side.<ul><li>Color: Mustard, Orange, Golden & Sorbet Pink </li><li>Measurement (inches): Blouse Length - 13.5"" , Lehenga Length - 44"" , Dupatta Length - 89"" , Width - 39"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW021M,size chart 1,"Mustard, orange & sorbet pink panelled lehenga Golden sequins with embroidered patterns at the top half. It includes a chrome lemon jacket with embroidered patterns and gota panels in floral designs at the border and matching dupatta. It comes with a golden blouse featuring sequins and embroidery. It showcases gota & sequins at the neckline and lurex and metallic threadwork at the border. Hidden zip at the side.<ul><li>Color: Mustard, Orange, Golden & Sorbet Pink </li><li>Measurement (inches): Blouse Length - 13.5"" , Lehenga Length - 44"" , Dupatta Length - 89"" , Width - 39"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW021L,size chart 1,"Mustard, orange & sorbet pink panelled lehenga Golden sequins with embroidered patterns at the top half. It includes a chrome lemon jacket with embroidered patterns and gota panels in floral designs at the border and matching dupatta. It comes with a golden blouse featuring sequins and embroidery. It showcases gota & sequins at the neckline and lurex and metallic threadwork at the border. Hidden zip at the side.<ul><li>Color: Mustard, Orange, Golden & Sorbet Pink </li><li>Measurement (inches): Blouse Length - 13.5"" , Lehenga Length - 44"" , Dupatta Length - 89"" , Width - 39"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW021XL,size chart 1,"Mustard, orange & sorbet pink panelled lehenga Golden sequins with embroidered patterns at the top half. It includes a chrome lemon jacket with embroidered patterns and gota panels in floral designs at the border and matching dupatta. It comes with a golden blouse featuring sequins and embroidery. It showcases gota & sequins at the neckline and lurex and metallic threadwork at the border. Hidden zip at the side.<ul><li>Color: Mustard, Orange, Golden & Sorbet Pink </li><li>Measurement (inches): Blouse Length - 13.5"" , Lehenga Length - 44"" , Dupatta Length - 89"" , Width - 39"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW021,size chart 1,"Mustard, orange & sorbet pink panelled lehenga Golden sequins with embroidered patterns at the top half. It includes a chrome lemon jacket with embroidered patterns and gota panels in floral designs at the border and matching dupatta. It comes with a golden blouse featuring sequins and embroidery. It showcases gota & sequins at the neckline and lurex and metallic threadwork at the border. Hidden zip at the side.<ul><li>Color: Mustard, Orange, Golden & Sorbet Pink </li><li>Measurement (inches): Blouse Length - 13.5"" , Lehenga Length - 44"" , Dupatta Length - 89"" , Width - 39"" (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW031XS,size chart 1,"This magenta silk lehenga featuring embroidered motifs, crystals, bugle beads, sequins and metallic threadwork. It includes a matching dupatta. It comes with a orange blouse with magenta embroidery. It is adorned with round neckline with crystals and bugle beads. It has applique motif at the center with sequins, beads and crystals and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Magenta, Orange</li><li>Measurement (inches): Blouse Length - 13"" , Lehenga Length - 44"" , Dupatta Length - 88"" , Width - 42.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW031S,size chart 1,"This magenta silk lehenga featuring embroidered motifs, crystals, bugle beads, sequins and metallic threadwork. It includes a matching dupatta. It comes with a orange blouse with magenta embroidery. It is adorned with round neckline with crystals and bugle beads. It has applique motif at the center with sequins, beads and crystals and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Magenta, Orange</li><li>Measurement (inches): Blouse Length - 13"" , Lehenga Length - 44"" , Dupatta Length - 88"" , Width - 42.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW031M,size chart 1,"This magenta silk lehenga featuring embroidered motifs, crystals, bugle beads, sequins and metallic threadwork. It includes a matching dupatta. It comes with a orange blouse with magenta embroidery. It is adorned with round neckline with crystals and bugle beads. It has applique motif at the center with sequins, beads and crystals and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Magenta, Orange</li><li>Measurement (inches): Blouse Length - 13"" , Lehenga Length - 44"" , Dupatta Length - 88"" , Width - 42.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW031L,size chart 1,"This magenta silk lehenga featuring embroidered motifs, crystals, bugle beads, sequins and metallic threadwork. It includes a matching dupatta. It comes with a orange blouse with magenta embroidery. It is adorned with round neckline with crystals and bugle beads. It has applique motif at the center with sequins, beads and crystals and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Magenta, Orange</li><li>Measurement (inches): Blouse Length - 13"" , Lehenga Length - 44"" , Dupatta Length - 88"" , Width - 42.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW031XL,size chart 1,"This magenta silk lehenga featuring embroidered motifs, crystals, bugle beads, sequins and metallic threadwork. It includes a matching dupatta. It comes with a orange blouse with magenta embroidery. It is adorned with round neckline with crystals and bugle beads. It has applique motif at the center with sequins, beads and crystals and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Magenta, Orange</li><li>Measurement (inches): Blouse Length - 13"" , Lehenga Length - 44"" , Dupatta Length - 88"" , Width - 42.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW031,size chart 1,"This magenta silk lehenga featuring embroidered motifs, crystals, bugle beads, sequins and metallic threadwork. It includes a matching dupatta. It comes with a orange blouse with magenta embroidery. It is adorned with round neckline with crystals and bugle beads. It has applique motif at the center with sequins, beads and crystals and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Magenta, Orange</li><li>Measurement (inches): Blouse Length - 13"" , Lehenga Length - 44"" , Dupatta Length - 88"" , Width - 42.5"" (standard for all sizes)</li><li>Material: Silk</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW023XS,size chart 1,"This net lehenga showcases floral lace lining and curly hem. It includes a matching dupatta. It comes with a orange blouse/top adorned with extended net fabric. It has sweetheart neckline, crystals, bugle beads and velvet panels at the border. It features Mughal motifs embellished with crystals, beads, sequins and pearls all over and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Orange</li><li>Measurement (inches): Blouse Length - 51"" , Lehenga Length - 44"" , Dupatta Length - 84"" , Width - 39"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW023S,size chart 1,"This net lehenga showcases floral lace lining and curly hem. It includes a matching dupatta. It comes with a orange blouse/top adorned with extended net fabric. It has sweetheart neckline, crystals, bugle beads and velvet panels at the border. It features Mughal motifs embellished with crystals, beads, sequins and pearls all over and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Orange</li><li>Measurement (inches): Blouse Length - 51"" , Lehenga Length - 44"" , Dupatta Length - 84"" , Width - 39"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW023M,size chart 1,"This net lehenga showcases floral lace lining and curly hem. It includes a matching dupatta. It comes with a orange blouse/top adorned with extended net fabric. It has sweetheart neckline, crystals, bugle beads and velvet panels at the border. It features Mughal motifs embellished with crystals, beads, sequins and pearls all over and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Orange</li><li>Measurement (inches): Blouse Length - 51"" , Lehenga Length - 44"" , Dupatta Length - 84"" , Width - 39"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW023L,size chart 1,"This net lehenga showcases floral lace lining and curly hem. It includes a matching dupatta. It comes with a orange blouse/top adorned with extended net fabric. It has sweetheart neckline, crystals, bugle beads and velvet panels at the border. It features Mughal motifs embellished with crystals, beads, sequins and pearls all over and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Orange</li><li>Measurement (inches): Blouse Length - 51"" , Lehenga Length - 44"" , Dupatta Length - 84"" , Width - 39"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW023XL,size chart 1,"This net lehenga showcases floral lace lining and curly hem. It includes a matching dupatta. It comes with a orange blouse/top adorned with extended net fabric. It has sweetheart neckline, crystals, bugle beads and velvet panels at the border. It features Mughal motifs embellished with crystals, beads, sequins and pearls all over and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Orange</li><li>Measurement (inches): Blouse Length - 51"" , Lehenga Length - 44"" , Dupatta Length - 84"" , Width - 39"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
