store,websites,sku,cost,price,shipping_days,shipping_time_filter
"store_us,global_m_sv","app_us,global_m_web",MOU79W41,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU79W,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU7835,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU7840,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU78,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU8235,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU8239,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU8241,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU8237,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU82,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU4336,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU4337,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU43,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU4439,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU4436,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU44,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU4636,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU4637,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU4638,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU46,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU5236,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU52,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU10739,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU107,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU7136,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU71,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU5439,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU54,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU11039,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU110,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU5639,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU5642,1500,69,15,15 days
"store_us,global_m_sv","app_us,global_m_web",MOU56,1500,69,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8736,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8740,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU87,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU9235,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU92,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU9136,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU9140,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU91,1400,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU7937,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU7938,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU7940,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU7941,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU79,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8637,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8638,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8640,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU86,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8439,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8441,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU84,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8539,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU85,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8139,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU81,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8036,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU80,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU79W37,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU79W40,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU79W41,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU79W,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU7835,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU7840,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU78,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8235,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8239,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8241,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU8237,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU82,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU4336,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU4337,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU43,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU4439,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU4436,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU44,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU4636,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU4637,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU4638,1500,2000,15,15 days
"store_in,india_m_sv","app_in,india_m_web",MOU46,1500,2000,15,15 days
