store,websites,attribute_set,type,category_ids,Parent,sku,has_options,name,url_key,product_type_all,product_type_url,fashion_style,color,vendor_sku,vendor,msrp_price,price,cost,shipping_days,shipping_time_filter,status,visibility,enable_googlecheckout,size,extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,warehouse_code,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,vendor_code,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2176BEI,SH2176BEIS,0,Beige Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2176BEI,Suit Set,clothing/suit sets,Ethnic Wear,Beige,2176,Shivam,,19000,9500,30,4 to 5 Weeks,1,1,No,S,1,1,1,Non Returnable,"Beige net anarkali adorned with beige thread and metallic embroidery, shimmering yoke with gota and antique work. It comes with a lycra churidar and net dupatta.<ul><li>Color: Beige</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2176BEI,SH2176BEIM,0,Beige Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2176BEI,Suit Set,clothing/suit sets,Ethnic Wear,Beige,2176,Shivam,,19000,9500,30,4 to 5 Weeks,1,1,No,M,1,1,1,Non Returnable,"Beige net anarkali adorned with beige thread and metallic embroidery, shimmering yoke with gota and antique work. It comes with a lycra churidar and net dupatta.<ul><li>Color: Beige</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2176BEI,SH2176BEIL,0,Beige Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2176BEI,Suit Set,clothing/suit sets,Ethnic Wear,Beige,2176,Shivam,,19000,9500,30,4 to 5 Weeks,1,1,No,L,1,1,1,Non Returnable,"Beige net anarkali adorned with beige thread and metallic embroidery, shimmering yoke with gota and antique work. It comes with a lycra churidar and net dupatta.<ul><li>Color: Beige</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2176BEI,SH2176BEIXL,0,Beige Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2176BEI,Suit Set,clothing/suit sets,Ethnic Wear,Beige,2176,Shivam,,19000,9500,30,4 to 5 Weeks,1,1,No,XL,1,1,1,Non Returnable,"Beige net anarkali adorned with beige thread and metallic embroidery, shimmering yoke with gota and antique work. It comes with a lycra churidar and net dupatta.<ul><li>Color: Beige</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",SH2176BEI,SH2176BEI,1,Beige Gota-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-gota-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2176BEI,Suit Set,clothing/suit sets,Ethnic Wear,Beige,2176,Shivam,,19000,9500,30,4 to 5 Weeks,2,4,No,,1,1,1,Non Returnable,"Beige net anarkali adorned with beige thread and metallic embroidery, shimmering yoke with gota and antique work. It comes with a lycra churidar and net dupatta.<ul><li>Color: Beige</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali & Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Anarkali & Dupatta: Net, Churidar: Lycra",0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"SH2176BEIS, SH2176BEIM, SH2176BEIL, SH2176BEIXL",None,Shivam,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"SH2176BEIS, SH2176BEIM, SH2176BEIL, SH2176BEIXL",item size,"S,M,L,XL",EX000000,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2243PIN,SH2243PINS,0,"Pink, Beige Shaded Net Gown with Thread Embroidery",pink-beige-shaded-net-gown-with-thread-embroidery-SH2243PIN,Suit Set,clothing/suit sets,Ethnic Wear,"Pink, Beige",2243,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,S,1,1,1,Non Returnable,"Pink and beige shaded net gown with neon pink thread embroidery, metallic work and stone-studded bodice jacket. It comes with chantilly lace lining.<ul><li>Color: Pink, Beige</li><li>Made to Color Option: Yellow, Beige</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2243PIN,SH2243PINM,0,"Pink, Beige Shaded Net Gown with Thread Embroidery",pink-beige-shaded-net-gown-with-thread-embroidery-SH2243PIN,Suit Set,clothing/suit sets,Ethnic Wear,"Pink, Beige",2243,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,M,1,1,1,Non Returnable,"Pink and beige shaded net gown with neon pink thread embroidery, metallic work and stone-studded bodice jacket. It comes with chantilly lace lining.<ul><li>Color: Pink, Beige</li><li>Made to Color Option: Yellow, Beige</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2243PIN,SH2243PINL,0,"Pink, Beige Shaded Net Gown with Thread Embroidery",pink-beige-shaded-net-gown-with-thread-embroidery-SH2243PIN,Suit Set,clothing/suit sets,Ethnic Wear,"Pink, Beige",2243,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,L,1,1,1,Non Returnable,"Pink and beige shaded net gown with neon pink thread embroidery, metallic work and stone-studded bodice jacket. It comes with chantilly lace lining.<ul><li>Color: Pink, Beige</li><li>Made to Color Option: Yellow, Beige</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2243PIN,SH2243PINXL,0,"Pink, Beige Shaded Net Gown with Thread Embroidery",pink-beige-shaded-net-gown-with-thread-embroidery-SH2243PIN,Suit Set,clothing/suit sets,Ethnic Wear,"Pink, Beige",2243,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,XL,1,1,1,Non Returnable,"Pink and beige shaded net gown with neon pink thread embroidery, metallic work and stone-studded bodice jacket. It comes with chantilly lace lining.<ul><li>Color: Pink, Beige</li><li>Made to Color Option: Yellow, Beige</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",SH2243PIN,SH2243PIN,1,"Pink, Beige Shaded Net Gown with Thread Embroidery",pink-beige-shaded-net-gown-with-thread-embroidery-SH2243PIN,Suit Set,clothing/suit sets,Ethnic Wear,"Pink, Beige",2243,Shivam,,25000,12500,30,4 to 5 Weeks,2,4,No,,1,1,1,Non Returnable,"Pink and beige shaded net gown with neon pink thread embroidery, metallic work and stone-studded bodice jacket. It comes with chantilly lace lining.<ul><li>Color: Pink, Beige</li><li>Made to Color Option: Yellow, Beige</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"SH2243PINS, SH2243PINM, SH2243PINL, SH2243PINXL",None,Shivam,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"SH2243PINS, SH2243PINM, SH2243PINL, SH2243PINXL",item size,"S,M,L,XL",EX000000,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2244YEL,SH2244YELS,0,Yellow Gota-embroidered Net Jacket with Dupatta & Pants (Set of 3),yellow-gota-embroidered-net-jacket-with-dupatta-&-pants-(setof3)-SH2244YEL,Suit Set,clothing/suit sets,Ethnic Wear,Yellow,2244,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,S,1,1,1,Non Returnable,"Yellow net jacket adorned with gota handwork. It comes with a net dupatta and satin lycra, net pants.<ul><li>Color: Yellow</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Jacket & Dupatta: Net, Pants: Satin Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Jacket & Dupatta: Net, Pants: Satin Lycra, Net",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2244YEL,SH2244YELM,0,Yellow Gota-embroidered Net Jacket with Dupatta & Pants (Set of 3),yellow-gota-embroidered-net-jacket-with-dupatta-&-pants-(setof3)-SH2244YEL,Suit Set,clothing/suit sets,Ethnic Wear,Yellow,2244,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,M,1,1,1,Non Returnable,"Yellow net jacket adorned with gota handwork. It comes with a net dupatta and satin lycra, net pants.<ul><li>Color: Yellow</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Jacket & Dupatta: Net, Pants: Satin Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Jacket & Dupatta: Net, Pants: Satin Lycra, Net",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2244YEL,SH2244YELL,0,Yellow Gota-embroidered Net Jacket with Dupatta & Pants (Set of 3),yellow-gota-embroidered-net-jacket-with-dupatta-&-pants-(setof3)-SH2244YEL,Suit Set,clothing/suit sets,Ethnic Wear,Yellow,2244,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,L,1,1,1,Non Returnable,"Yellow net jacket adorned with gota handwork. It comes with a net dupatta and satin lycra, net pants.<ul><li>Color: Yellow</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Jacket & Dupatta: Net, Pants: Satin Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Jacket & Dupatta: Net, Pants: Satin Lycra, Net",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2244YEL,SH2244YELXL,0,Yellow Gota-embroidered Net Jacket with Dupatta & Pants (Set of 3),yellow-gota-embroidered-net-jacket-with-dupatta-&-pants-(setof3)-SH2244YEL,Suit Set,clothing/suit sets,Ethnic Wear,Yellow,2244,Shivam,,25000,12500,30,4 to 5 Weeks,1,1,No,XL,1,1,1,Non Returnable,"Yellow net jacket adorned with gota handwork. It comes with a net dupatta and satin lycra, net pants.<ul><li>Color: Yellow</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Jacket & Dupatta: Net, Pants: Satin Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Jacket & Dupatta: Net, Pants: Satin Lycra, Net",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",SH2244YEL,SH2244YEL,1,Yellow Gota-embroidered Net Jacket with Dupatta & Pants (Set of 3),yellow-gota-embroidered-net-jacket-with-dupatta-&-pants-(setof3)-SH2244YEL,Suit Set,clothing/suit sets,Ethnic Wear,Yellow,2244,Shivam,,25000,12500,30,4 to 5 Weeks,2,4,No,,1,1,1,Non Returnable,"Yellow net jacket adorned with gota handwork. It comes with a net dupatta and satin lycra, net pants.<ul><li>Color: Yellow</li><li>Made to Color Option: </li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Jacket & Dupatta: Net, Pants: Satin Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42","Jacket & Dupatta: Net, Pants: Satin Lycra, Net",0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"SH2244YELS, SH2244YELM, SH2244YELL, SH2244YELXL",None,Shivam,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"SH2244YELS, SH2244YELM, SH2244YELL, SH2244YELXL",item size,"S,M,L,XL",EX000000,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2264BEI,SH2264BEIS,0,Beige Thread-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-thread-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2264BEI,Suit Set,clothing/suit sets,Ethnic Wear,"Beige, Blue, Golden",2264,Shivam,,27000,13500,30,4 to 5 Weeks,1,1,No,S,1,1,1,Non Returnable,"Beige thread-embroidered anarkali with golden sequinned inner, blue velvet yoke with gota and metallic embroidered belt. It includes a lycra churidar and net dupatta with velvet border and sequins.<ul><li>Color: Beige, Blue, Golden</li><li>Made to Color Option: Beige, Maroon</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight","B-38, W-32, H-40-42","Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2264BEI,SH2264BEIM,0,Beige Thread-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-thread-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2264BEI,Suit Set,clothing/suit sets,Ethnic Wear,"Beige, Blue, Golden",2264,Shivam,,27000,13500,30,4 to 5 Weeks,1,1,No,M,1,1,1,Non Returnable,"Beige thread-embroidered anarkali with golden sequinned inner, blue velvet yoke with gota and metallic embroidered belt. It includes a lycra churidar and net dupatta with velvet border and sequins.<ul><li>Color: Beige, Blue, Golden</li><li>Made to Color Option: Beige, Maroon</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight","B-38, W-32, H-40-42","Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2264BEI,SH2264BEIL,0,Beige Thread-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-thread-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2264BEI,Suit Set,clothing/suit sets,Ethnic Wear,"Beige, Blue, Golden",2264,Shivam,,27000,13500,30,4 to 5 Weeks,1,1,No,L,1,1,1,Non Returnable,"Beige thread-embroidered anarkali with golden sequinned inner, blue velvet yoke with gota and metallic embroidered belt. It includes a lycra churidar and net dupatta with velvet border and sequins.<ul><li>Color: Beige, Blue, Golden</li><li>Made to Color Option: Beige, Maroon</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight","B-38, W-32, H-40-42","Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2264BEI,SH2264BEIXL,0,Beige Thread-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-thread-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2264BEI,Suit Set,clothing/suit sets,Ethnic Wear,"Beige, Blue, Golden",2264,Shivam,,27000,13500,30,4 to 5 Weeks,1,1,No,XL,1,1,1,Non Returnable,"Beige thread-embroidered anarkali with golden sequinned inner, blue velvet yoke with gota and metallic embroidered belt. It includes a lycra churidar and net dupatta with velvet border and sequins.<ul><li>Color: Beige, Blue, Golden</li><li>Made to Color Option: Beige, Maroon</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight","B-38, W-32, H-40-42","Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",SH2264BEI,SH2264BEI,1,Beige Thread-embroidered Net Anarkali with Dupatta & Churidar (Set of 3),beige-thread-embroidered-net-anarkali-with-dupatta-&-churidar-(setof3)-SH2264BEI,Suit Set,clothing/suit sets,Ethnic Wear,"Beige, Blue, Golden",2264,Shivam,,27000,13500,30,4 to 5 Weeks,2,4,No,,1,1,1,Non Returnable,"Beige thread-embroidered anarkali with golden sequinned inner, blue velvet yoke with gota and metallic embroidered belt. It includes a lycra churidar and net dupatta with velvet border and sequins.<ul><li>Color: Beige, Blue, Golden</li><li>Made to Color Option: Beige, Maroon</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra</li><li>Care: Dry Clean Only</li><li>Weight","B-38, W-32, H-40-42","Anarkali: Velvet Yoke, Net Embroidery, Dupatta: Net, Churidar: Lycra",0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"SH2264BEIS, SH2264BEIM, SH2264BEIL, SH2264BEIXL",None,Shivam,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"SH2264BEIS, SH2264BEIM, SH2264BEIL, SH2264BEIXL",item size,"S,M,L,XL",EX000000,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2269PIN,SH2269PINS,0,Pink One-Shoulder Embroidered Net Gown ,pink-one-shoulder-embroidered-net-gown-SH2269PIN,Suit Set,clothing/suit sets,Ethnic Wear,Pink,2269,Shivam,,16000,8000,30,4 to 5 Weeks,1,1,No,S,1,1,1,Non Returnable,"Pink one-shoulder net gown adorned with metallic embroidery and gemstones.<ul><li>Color: Pink</li><li>Made to Color Option: Light Peach, Bottle Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2269PIN,SH2269PINM,0,Pink One-Shoulder Embroidered Net Gown ,pink-one-shoulder-embroidered-net-gown-SH2269PIN,Suit Set,clothing/suit sets,Ethnic Wear,Pink,2269,Shivam,,16000,8000,30,4 to 5 Weeks,1,1,No,M,1,1,1,Non Returnable,"Pink one-shoulder net gown adorned with metallic embroidery and gemstones.<ul><li>Color: Pink</li><li>Made to Color Option: Light Peach, Bottle Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",SH2269PIN,SH2269PINL,0,Pink One-Shoulder Embroidered Net Gown ,pink-one-shoulder-embroidered-net-gown-SH2269PIN,Suit Set,clothing/suit sets,Ethnic Wear,Pink,2269,Shivam,,16000,8000,30,4 to 5 Weeks,1,1,No,L,1,1,1,Non Returnable,"Pink one-shoulder net gown adorned with metallic embroidery and gemstones.<ul><li>Color: Pink</li><li>Made to Color Option: Light Peach, Bottle Green</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li></ul>","B-38, W-32, H-40-42",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Shivam,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,,,
