store,websites,attribute_set,type,category_ids,sku,has_options,name,url_key,color,product_type_all,product_type_url,vendor_sku,shipping_days,shipping_time_filter,vendor,msrp_price,price,cost,status,visibility,enable_googlecheckout,size,extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,vendor_shipping_days,vendor_id,warehouse_code,gender,manage_stock,use_config_manage_stock,floor_type
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS282052,0,Floral Dual Tone Silver Etched Rawa Jhumkas,floral-dual-tone-silver-etched-rawa-jhumkas-ins282052,Silver,Earrings,jewelry/silver/earrings,INS282052,30,30 days,Prateek,,6815,2052,2,4,0,ONESIZE,0,0,1,Non Returnable,"handcrafted in Jaipur, two tone silver etched floral jhumka featuring rawa work<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS292736,0,Dual Tone Handcrafted Silver Etched Jhumkas with Rawa Work ,dual-tone-handcrafted-silver-etched-jhumkas-with-rawa-work-ins292736,Silver,Earrings,jewelry/silver/earrings,INS292736,30,30 days,Prateek,,9100,2736,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by nature, handcrafted two tone silver-etched jhumka featuring rawa work from Jaipur<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS232268,0,Bird Dual Tone Silver Etched Rawa Jhumkas ,bird-dual-tone-silver-etched-rawa-jhumkas-ins232268,Silver,Earrings,jewelry/silver/earrings,INS232268,30,30 days,Prateek,,7550,2268,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by birds, handcrafted two tone silver-etched jhumka featuring rawa work from Jaipur<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS212232,0,Peacock Dual Tone Silver Taveez Earrings,peacock-dual-tone-silver-taveez-earrings-ins212232,Silver,Earrings,jewelry/silver/earrings,INS212232,30,30 days,Prateek,,7500,2232,2,4,0,ONESIZE,0,0,1,Non Returnable,"Handcrafted in Jaipur, two tone silver tribal tabiz earrings featuring beautiful engravings, rawa work and peacock motif<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS203276,0,Tribal Dual Tone Silver Engraved Taveez Earrings,tribal-dual-tone-silver-engraved-taveez-earrings-ins203276,Silver,Earrings,jewelry/silver/earrings,INS203276,30,30 days,Prateek,,10900,3276,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by flora and handcrafted in Jaipur, two tone silver tribal earrings adorned with beautiful engravings, bead drop and rawa work<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS242160,0,Floral Dual Tone Silver Danglers with Rawa Work and Beads,floral-dual-tone-silver-danglers-with-rawa-work-and-beads-ins242160,Silver,Earrings,jewelry/silver/earrings,INS242160,30,30 days,Prateek,,7150,2160,2,4,0,ONESIZE,0,0,1,Non Returnable,"Handcrafted in Jaipur, two tone silver danglers featuring floral engravings, rawa work and jhumka drop with beads<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS181692,0,Heart Dual Tone Silver Earrings with Rawa Work,heart-dual-tone-silver-earrings-with-rawa-work-ins181692,Silver,Earrings,jewelry/silver/earrings,INS181692,30,30 days,Prateek,,5650,1692,2,4,0,ONESIZE,0,0,1,Non Returnable,"Handcrafted in Jaipur, two tone silver heart shaped earrings featuring floral engravings and rawa work<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,12",INS302400,0,Rasleela Hand-Painted Dual Tone Silver Ring with Ghungroos,rasleela-hand-painted-dual-tone-silver-ring-with-ghungroos-ins302400,Silver,Rings,jewelry/silver/rings,INS302400,30,30 days,Prateek,,7800,2400,2,4,0,ONESIZE,0,0,1,Non Returnable,"Handrafted in Jaipur, two tone silver ring embellished with hand-painted Rasleela motif and ghungroos<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,12",INS312450,0,Lord Krishna Hand-Painted Dual Tone Silver Ring with Ghungroos,lord-krishna-hand-painted-dual-tone-silver-ring-with-ghungroos-ins312450,Silver,Rings,jewelry/silver/rings,INS312450,30,30 days,Prateek,,8150,2450,2,4,0,ONESIZE,0,0,1,Non Returnable,"Handrafted in Jaipur, two tone silver ring embellished with hand-painted Lord Krishna motif and ghungroos<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS191857,0,Geometric Dual Tone Silver Earrings with Rawa Work,geometric-dual-tone-silver-earrings-with-rawa-work-ins191857,Silver,Earrings,jewelry/silver/earrings,INS191857,30,30 days,Prateek,,6150,1857,2,4,0,ONESIZE,0,0,1,Non Returnable,"handcrafted in Jaipur, two tone silver geometric earrings adorned with floral engravings and rawa work<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,12",INS322225,0,Lord Ganesha Hand-Painted Silver Ring,lord-ganesha-hand-painted-silver-ring-ins322225,Silver,Rings,jewelry/silver/rings,INS322225,30,30 days,Prateek,,7400,2225,2,4,0,ONESIZE,0,0,1,Non Returnable,"Handrafted in Jaipur, silver ring embellished with hand-painted Ganesha motif<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS251296,0,Tribal Dual Tone Silver Danglers with Rawa Work,tribal-dual-tone-silver-danglers-with-rawa-work-ins251296,Silver,Earrings,jewelry/silver/earrings,INS251296,30,30 days,Prateek,,4500,1296,2,4,0,ONESIZE,0,0,1,Non Returnable,"Handcrafted in Jaipur, two tone silver tribal danglers featuring floral engravings, rawa work and leaf motifs<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
