store,websites,sku,cost,price
"store_us,global_m_sv","app_us,global_m_web",RSRW035XS,7930,259
"store_us,global_m_sv","app_us,global_m_web",RSRW035S,7930,259
"store_us,global_m_sv","app_us,global_m_web",RSRW035M,7930,259
"store_us,global_m_sv","app_us,global_m_web",RSRW035L,7930,259
"store_us,global_m_sv","app_us,global_m_web",RSRW035XL,7930,259
"store_us,global_m_sv","app_us,global_m_web",RSRW035,7930,259
"store_us,global_m_sv","app_us,global_m_web",RSRW016XS,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW016S,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW016M,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW016L,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW016XL,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW016,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRRW015XS,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRRW015S,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRRW015M,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRRW015L,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRRW015XL,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRRW015,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW015XS,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW015S,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW015M,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW015L,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW015XL,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW015,12155,399
"store_us,global_m_sv","app_us,global_m_web",RSRW045XS,12350,405
"store_us,global_m_sv","app_us,global_m_web",RSRW045S,12350,405
"store_us,global_m_sv","app_us,global_m_web",RSRW045M,12350,405
"store_us,global_m_sv","app_us,global_m_web",RSRW045L,12350,405
"store_us,global_m_sv","app_us,global_m_web",RSRW045XL,12350,405
"store_us,global_m_sv","app_us,global_m_web",RSRW045,12350,405
"store_us,global_m_sv","app_us,global_m_web",RSRW042XS,11123,359
"store_us,global_m_sv","app_us,global_m_web",RSRW042S,11123,359
"store_us,global_m_sv","app_us,global_m_web",RSRW042M,11123,359
"store_us,global_m_sv","app_us,global_m_web",RSRW042L,11123,359
"store_us,global_m_sv","app_us,global_m_web",RSRW042XL,11123,359
"store_us,global_m_sv","app_us,global_m_web",RSRW042,11123,359
"store_us,global_m_sv","app_us,global_m_web",RSRW033XS,10183,329
"store_us,global_m_sv","app_us,global_m_web",RSRW033S,10183,329
"store_us,global_m_sv","app_us,global_m_web",RSRW033M,10183,329
"store_us,global_m_sv","app_us,global_m_web",RSRW033L,10183,329
"store_us,global_m_sv","app_us,global_m_web",RSRW033XL,10183,329
"store_us,global_m_sv","app_us,global_m_web",RSRW033,10183,329
"store_us,global_m_sv","app_us,global_m_web",RSRW032XS,19110,629
"store_us,global_m_sv","app_us,global_m_web",RSRW032S,19110,629
"store_us,global_m_sv","app_us,global_m_web",RSRW032M,19110,629
"store_us,global_m_sv","app_us,global_m_web",RSRW032L,19110,629
"store_us,global_m_sv","app_us,global_m_web",RSRW032XL,19110,629
"store_us,global_m_sv","app_us,global_m_web",RSRW032,19110,629
"store_us,global_m_sv","app_us,global_m_web",RSRW030XS,17875,589
"store_us,global_m_sv","app_us,global_m_web",RSRW030S,17875,589
"store_us,global_m_sv","app_us,global_m_web",RSRW030M,17875,589
"store_us,global_m_sv","app_us,global_m_web",RSRW030L,17875,589
"store_us,global_m_sv","app_us,global_m_web",RSRW030XL,17875,589
"store_us,global_m_sv","app_us,global_m_web",RSRW030,17875,589
"store_us,global_m_sv","app_us,global_m_web",RSRW027XS,26000,849
"store_us,global_m_sv","app_us,global_m_web",RSRW027S,26000,849
"store_us,global_m_sv","app_us,global_m_web",RSRW027M,26000,849
"store_us,global_m_sv","app_us,global_m_web",RSRW027L,26000,849
"store_us,global_m_sv","app_us,global_m_web",RSRW027XL,26000,849
"store_us,global_m_sv","app_us,global_m_web",RSRW027,26000,849
"store_us,global_m_sv","app_us,global_m_web",RSRW024XS,16982,554
"store_us,global_m_sv","app_us,global_m_web",RSRW024S,16982,554
"store_us,global_m_sv","app_us,global_m_web",RSRW024M,16982,554
"store_us,global_m_sv","app_us,global_m_web",RSRW024L,16982,554
"store_us,global_m_sv","app_us,global_m_web",RSRW024XL,16982,554
"store_us,global_m_sv","app_us,global_m_web",RSRW024,16982,554
"store_us,global_m_sv","app_us,global_m_web",RSRW026XS,11050,359
"store_us,global_m_sv","app_us,global_m_web",RSRW026S,11050,359
"store_us,global_m_sv","app_us,global_m_web",RSRW026M,11050,359
"store_us,global_m_sv","app_us,global_m_web",RSRW026L,11050,359
"store_us,global_m_sv","app_us,global_m_web",RSRW026XL,11050,359
"store_us,global_m_sv","app_us,global_m_web",RSRW026,11050,359
"store_us,global_m_sv","app_us,global_m_web",RLW024XS,27300,875
"store_us,global_m_sv","app_us,global_m_web",RLW024S,27300,875
"store_us,global_m_sv","app_us,global_m_web",RLW024M,27300,875
"store_us,global_m_sv","app_us,global_m_web",RLW024L,27300,875
"store_us,global_m_sv","app_us,global_m_web",RLW024XL,27300,875
"store_us,global_m_sv","app_us,global_m_web",RLW024,27300,875
"store_us,global_m_sv","app_us,global_m_web",RLW009XS,26455,859
"store_us,global_m_sv","app_us,global_m_web",RLW009S,26455,859
"store_us,global_m_sv","app_us,global_m_web",RLW009M,26455,859
"store_us,global_m_sv","app_us,global_m_web",RLW009L,26455,859
"store_us,global_m_sv","app_us,global_m_web",RLW009XL,26455,859
"store_us,global_m_sv","app_us,global_m_web",RLW009,26455,859
"store_us,global_m_sv","app_us,global_m_web",RLW021XS,53235,1750
"store_us,global_m_sv","app_us,global_m_web",RLW021S,53235,1750
"store_us,global_m_sv","app_us,global_m_web",RLW021M,53235,1750
"store_us,global_m_sv","app_us,global_m_web",RLW021L,53235,1750
"store_us,global_m_sv","app_us,global_m_web",RLW021XL,53235,1750
"store_us,global_m_sv","app_us,global_m_web",RLW021,53235,1750
"store_us,global_m_sv","app_us,global_m_web",RLW031XS,45240,1499
"store_us,global_m_sv","app_us,global_m_web",RLW031S,45240,1499
"store_us,global_m_sv","app_us,global_m_web",RLW031M,45240,1499
"store_us,global_m_sv","app_us,global_m_web",RLW031L,45240,1499
"store_us,global_m_sv","app_us,global_m_web",RLW031XL,45240,1499
"store_us,global_m_sv","app_us,global_m_web",RLW031,45240,1499
"store_us,global_m_sv","app_us,global_m_web",RLW023XS,52975,1750
"store_us,global_m_sv","app_us,global_m_web",RLW023S,52975,1750
"store_us,global_m_sv","app_us,global_m_web",RLW023M,52975,1750
"store_us,global_m_sv","app_us,global_m_web",RLW023L,52975,1750
"store_us,global_m_sv","app_us,global_m_web",RLW023XL,52975,1750
"store_us,global_m_sv","app_us,global_m_web",RLW023,52975,1750
"store_us,global_m_sv","app_us,global_m_web",RLW032XS,18070,589
"store_us,global_m_sv","app_us,global_m_web",RLW032S,18070,589
"store_us,global_m_sv","app_us,global_m_web",RLW032M,18070,589
"store_us,global_m_sv","app_us,global_m_web",RLW032L,18070,589
"store_us,global_m_sv","app_us,global_m_web",RLW032XL,18070,589
"store_us,global_m_sv","app_us,global_m_web",RLW032,18070,589
"store_us,global_m_sv","app_us,global_m_web",RLW034XS,24830,819
"store_us,global_m_sv","app_us,global_m_web",RLW034S,24830,819
"store_us,global_m_sv","app_us,global_m_web",RLW034M,24830,819
"store_us,global_m_sv","app_us,global_m_web",RLW034L,24830,819
"store_us,global_m_sv","app_us,global_m_web",RLW034XL,24830,819
"store_us,global_m_sv","app_us,global_m_web",RLW034,24830,819
"store_us,global_m_sv","app_us,global_m_web",RLW022XS,53040,1729
"store_us,global_m_sv","app_us,global_m_web",RLW022S,53040,1729
"store_us,global_m_sv","app_us,global_m_web",RLW022M,53040,1729
"store_us,global_m_sv","app_us,global_m_web",RLW022L,53040,1729
"store_us,global_m_sv","app_us,global_m_web",RLW022XL,53040,1729
"store_us,global_m_sv","app_us,global_m_web",RLW022,53040,1729
"store_us,global_m_sv","app_us,global_m_web",RLW027XS,34515,1159
"store_us,global_m_sv","app_us,global_m_web",RLW027S,34515,1159
"store_us,global_m_sv","app_us,global_m_web",RLW027M,34515,1159
"store_us,global_m_sv","app_us,global_m_web",RLW027L,34515,1159
"store_us,global_m_sv","app_us,global_m_web",RLW027XL,34515,1159
"store_us,global_m_sv","app_us,global_m_web",RLW027,34515,1159
"store_us,global_m_sv","app_us,global_m_web",RLW029XS,17420,569
"store_us,global_m_sv","app_us,global_m_web",RLW029S,17420,569
"store_us,global_m_sv","app_us,global_m_web",RLW029M,17420,569
"store_us,global_m_sv","app_us,global_m_web",RLW029L,17420,569
"store_us,global_m_sv","app_us,global_m_web",RLW029XL,17420,569
"store_us,global_m_sv","app_us,global_m_web",RLW029,17420,569
"store_us,global_m_sv","app_us,global_m_web",RLW030XS,25311,829
"store_us,global_m_sv","app_us,global_m_web",RLW030S,25311,829
"store_us,global_m_sv","app_us,global_m_web",RLW030M,25311,829
"store_us,global_m_sv","app_us,global_m_web",RLW030L,25311,829
"store_us,global_m_sv","app_us,global_m_web",RLW030XL,25311,829
"store_us,global_m_sv","app_us,global_m_web",RLW030,25311,829
"store_us,global_m_sv","app_us,global_m_web",RAW042XS,9428,309
"store_us,global_m_sv","app_us,global_m_web",RAW042S,9428,309
"store_us,global_m_sv","app_us,global_m_web",RAW042M,9428,309
"store_us,global_m_sv","app_us,global_m_web",RAW042L,9428,309
"store_us,global_m_sv","app_us,global_m_web",RAW042XL,9428,309
"store_us,global_m_sv","app_us,global_m_web",RAW042,9428,309
"store_us,global_m_sv","app_us,global_m_web",RAW067XS,9880,319
"store_us,global_m_sv","app_us,global_m_web",RAW067S,9880,319
"store_us,global_m_sv","app_us,global_m_web",RAW067M,9880,319
"store_us,global_m_sv","app_us,global_m_web",RAW067L,9880,319
"store_us,global_m_sv","app_us,global_m_web",RAW067XL,9880,319
"store_us,global_m_sv","app_us,global_m_web",RAW067,9880,319
"store_us,global_m_sv","app_us,global_m_web",RAW066XS,15145,499
"store_us,global_m_sv","app_us,global_m_web",RAW066S,15145,499
"store_us,global_m_sv","app_us,global_m_web",RAW066M,15145,499
"store_us,global_m_sv","app_us,global_m_web",RAW066L,15145,499
"store_us,global_m_sv","app_us,global_m_web",RAW066XL,15145,499
"store_us,global_m_sv","app_us,global_m_web",RAW066,15145,499
"store_us,global_m_sv","app_us,global_m_web",RJW019XS,16900,549
"store_us,global_m_sv","app_us,global_m_web",RJW019S,16900,549
"store_us,global_m_sv","app_us,global_m_web",RJW019M,16900,549
"store_us,global_m_sv","app_us,global_m_web",RJW019L,16900,549
"store_us,global_m_sv","app_us,global_m_web",RJW019XL,16900,549
"store_us,global_m_sv","app_us,global_m_web",RJW019,16900,549
"store_us,global_m_sv","app_us,global_m_web",RLW012XS,12090,394
"store_us,global_m_sv","app_us,global_m_web",RLW012S,12090,394
"store_us,global_m_sv","app_us,global_m_web",RLW012M,12090,394
"store_us,global_m_sv","app_us,global_m_web",RLW012L,12090,394
"store_us,global_m_sv","app_us,global_m_web",RLW012XL,12090,394
"store_us,global_m_sv","app_us,global_m_web",RLW012,12090,394
"store_us,global_m_sv","app_us,global_m_web",RGW007XS,20670,679
"store_us,global_m_sv","app_us,global_m_web",RGW007S,20670,679
"store_us,global_m_sv","app_us,global_m_web",RGW007M,20670,679
