store,websites,attribute_set,type,category_ids,sku,has_options,name,url_key,color,product_type_all,product_type_url,vendor_sku,shipping_days,shipping_time_filter,vendor,msrp_price,price,cost,status,visibility,enable_googlecheckout,size,extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,vendor_shipping_days,vendor_id,warehouse_code,gender,manage_stock,use_config_manage_stock,floor_type,vendor_code
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511133,0,"Copper, Metal Hanging Candle Holders (Set of 8)","copper,-metal-hanging-candle-holders-(set8)-SUT511133",Copper,Candle Holder,home/festive,511133,10,10 days,Sutra,,1999,640,2,4,0,"H-6.3’’, Dia-2.4’’",0,0,1,Non Returnable,"Light up the corners of your home with these copper, metal hanging candle holders.<ul><li>Color: Copper</li><li>Measurements (inches): H-6.3’’, Dia-2.4’’</li><li>Material(s): Metal, Copper</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-6.3’’, Dia-2.4’’","Metal, Copper",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT1031092,0,"Copper, Metal Pillar Candle Holders (Set of 8)","copper,-metal-pillar-candle-holders-(set8)-SUT1031092",Copper,Candle Holder,home/festive,1031092,10,10 days,Sutra,,1999,700,2,4,0,"H-6’’, Dia-3’’",0,0,1,Non Returnable,"Light up the corners of your home with these copper, metal pillar candle holders.<ul><li>Color: Copper</li><li>Measurements (inches): H-6’’, Dia-3’’</li><li>Material(s): Metal, Copper</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-6’’, Dia-3’’","Metal, Copper",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT1031091,0,"Copper, Metal Pear Candle Holders (Set of 8)","copper,-metal-pear-candle-holders-(set8)-SUT1031091",Copper,Candle Holder,home/festive,1031091,10,10 days,Sutra,,1999,650,2,4,0,"H-3.8’', Dia-3.2’’",0,0,1,Non Returnable,"Light up the corners of your home with these copper, metal pear candle holders.<ul><li>Color: Copper</li><li>Measurements (inches): H-3.8’', Dia-3.2’’</li><li>Material(s): Metal, Copper</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-3.8’', Dia-3.2’’","Metal, Copper",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511069-511068-511064,0,"Black, White Beaded Table Mats (Set of 9)","black,-white-beaded-table-mats-(set9)-SUT511069-511068-511064","Black, White",Mats,home/festive,511069-511068-511064,10,10 days,Sutra,,1999,405,2,4,0,Dia-15”,0,0,1,Non Returnable,"Horror themed beaded table mats for your Halloween party.<ul><li>Color: Black, White</li><li>Measurements (inches): Dia-15”</li><li>Material(s): Beads</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>",Dia-15”,Beads,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511067,0,Red Beaded Coasters (Set of 10),red-beaded-coasters-(set10)-SUT511067,Red,Coasters,home/festive,511067,10,10 days,Sutra,,1999,120,2,4,0,3.5x3.5,0,0,1,Non Returnable,Blood red beaded coasters for your Halloween party.<ul><li>Color: Red</li><li>Measurements (inches): 3.5x3.5</li><li>Material(s): Beads</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>,3.5x3.5,Beads,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511003,0,Brown Leather Coasters (Set of 12),brown-leather-coasters-(set12)-SUT511003,Brown,Coasters,home/festive,511003,10,10 days,Sutra,,1999,102,2,4,0,"L-3”, W-3”",0,0,1,Non Returnable,"These classic coasters are made of durable leather to endure daily use.<ul><li>Color: Brown</li><li>Measurements (inches): L-3”, W-3”</li><li>Material(s): Leather</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","L-3”, W-3”",Leather,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511117,0,Two Tier Steel Cake Stands (Set of 2),two-tier-steel-cake-stands-(set2)-SUT511117,Silver,Cake Stand,home/festive,511117,10,10 days,Sutra,,1899,424,2,4,0,"H-11.5’’, Dia-6’’ 8’’",0,0,1,Non Returnable,"These two tier steel cake stands with silver finish and wavy design are perfect for a party.<ul><li>Color: Silver</li><li>Measurements (inches): H-11.5’’, Dia-6’’ 8’’</li><li>Material(s): Steel, Silver Finish</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-11.5’’, Dia-6’’ 8’’","Steel, Silver Finish",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT1041039,0,Brown Metal Tea Light Holders (Set of 6),brown-metal-tea-light-holders-(set6)-SUT1041039,Brown,Light Holder,home/festive,1041039,10,10 days,Sutra,,1999,728,2,4,0,"H- 6”, W- 8”",0,0,1,Non Returnable,"These simple metal tea light holders will suit your home decor and are perfect for special occasions. These versatile pieces can be placed on tables, shelves and countertops.<ul><li>Color: Brown</li><li>Measurements (inches): H- 6”, W- 8”</li><li>Material(s): Metal</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H- 6”, W- 8”",Metal,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511136,0,Brown Wood Plates (Set of 4),brown-wood-plates-(set4)-SUT511136,Brown,Plate,home/festive,511136,10,10 days,Sutra,,2199,808,2,4,0,Dia-13'',0,0,1,Non Returnable,These classic brown plates made of wood will add elegance to your dining table.<ul><li>Color: Brown</li><li>Measurements (inches): Dia-13''</li><li>Material(s): Wood</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>,Dia-13'',Wood,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511137,0,Brown Wood Plates (Set of 4),brown-wood-plates-(set4)-SUT511137,Brown,Plate,home/festive,511137,10,10 days,Sutra,,2199,808,2,4,0,Dia-13'',0,0,1,Non Returnable,These classic brown plates made of wood will add elegance to your dining table.<ul><li>Color: Brown</li><li>Measurements (inches): Dia-13''</li><li>Material(s): Wood</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>,Dia-13'',Wood,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
