store,websites,sku,category_ids,status
"store_in,india_m_sv","app_in,india_m_web",RBW038XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW038,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW039XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW039S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW039M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW039L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW039XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW039,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW040XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW040S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW040M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW040L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW040XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW040,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW042XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW042S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW042M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW042L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW042XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW042,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW043XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW043S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW043M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW043L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW043XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW043,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW044XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW044S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW044M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW044L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW044XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW044,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW046XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW046S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW046M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW046L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW046XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW046,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW047XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW047S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW047M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW047L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW047XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW047,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW052XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW052S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW052M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW052L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW052XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW052,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW056XS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW056S,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW056M,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW056L,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW056XL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW056,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW065AXS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW065AS,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW065AM,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW065AL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW065AXL,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RBW065A,"15,17,65,19,53",1
"store_in,india_m_sv","app_in,india_m_web",RLW008XS,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW008S,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW008M,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW008L,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW008XL,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW008,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RAW096XS,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW096S,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW096M,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW096L,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW096XL,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW096,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RLW047XS,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW047S,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW047M,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW047L,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW047XL,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW047,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RAW049AXS,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW049AS,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW049AM,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW049AL,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW049AXL,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW049A,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW085XS,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW085S,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW085M,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW085L,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW085XL,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW085,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW091XS,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW091S,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW091M,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW091L,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW091XL,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RAW091,"15,17,66,19,37",1
"store_in,india_m_sv","app_in,india_m_web",RSRW034XS,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RSRW034S,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RSRW034M,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RSRW034L,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RSRW034XL,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RSRW034,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RSRW048XS,"15,17,65,19,14",1
"store_in,india_m_sv","app_in,india_m_web",RSRW048S,"15,17,65,19,14",1
"store_in,india_m_sv","app_in,india_m_web",RSRW048M,"15,17,65,19,14",1
"store_in,india_m_sv","app_in,india_m_web",RSRW048L,"15,17,65,19,14",1
"store_in,india_m_sv","app_in,india_m_web",RSRW048XL,"15,17,65,19,14",1
"store_in,india_m_sv","app_in,india_m_web",RSRW048,"15,17,65,19,14",1
"store_in,india_m_sv","app_in,india_m_web",RLW039XS,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW039S,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW039M,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW039L,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW039XL,"15,17,64,19,50",1
"store_in,india_m_sv","app_in,india_m_web",RLW039,"15,17,64,19,50",1
