store,websites,attribute_set,type,category_ids,Parent,sku,itemsize,has_options,name,url_key,product_type_all,product_type_url,fashion_style,color,vendor_sku,vendor,msrp_price,price,cost,shipping_days,shipping_time_filter,status,visibility,enable_googlecheckout,size,",",extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,warehouse_code,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,vendor_code,fit_guide
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW030,RSRW030XL,Blouse-XL,0,Tan Net Saree with Cutwork (Set of 3),tan-net-saree-with-cutwork-(set-of-3)-rsrw030,Sarees,clothing/sarees,Ethnic Wear,"Tan, Pink",RSRW030,Regalia,,27500,17875,40,5 to 6 Weeks,1,1,No,Blouse-XL,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",RSRW030,RSRW030,,1,Tan Net Saree with Cutwork (Set of 3),tan-net-saree-with-cutwork-(set-of-3)-rsrw030,Sarees,clothing/sarees,Ethnic Wear,"Tan, Pink",RSRW030,Regalia,,27500,17875,40,5 to 6 Weeks,2,4,No,,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"RSRW030XS, RSRW030S, RSRW030M, RSRW030L, RSRW030XL",None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"RSRW030XS, RSRW030S, RSRW030M, RSRW030L, RSRW030XL",size,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",EX000000,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW027,RSRW027XS,Blouse-XS,0,"Grey, Pink Net Saree (Set of 3)","grey,-pink-net-saree-(set-of-3)-rsrw027",Sarees,clothing/sarees,Ethnic Wear,"Silver, Pink, Grey",RSRW027,Regalia,,40000,26000,40,5 to 6 Weeks,1,1,No,Blouse-XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW027,RSRW027S,Blouse-S,0,"Grey, Pink Net Saree (Set of 3)","grey,-pink-net-saree-(set-of-3)-rsrw027",Sarees,clothing/sarees,Ethnic Wear,"Silver, Pink, Grey",RSRW027,Regalia,,40000,26000,40,5 to 6 Weeks,1,1,No,Blouse-S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW027,RSRW027M,Blouse-M,0,"Grey, Pink Net Saree (Set of 3)","grey,-pink-net-saree-(set-of-3)-rsrw027",Sarees,clothing/sarees,Ethnic Wear,"Silver, Pink, Grey",RSRW027,Regalia,,40000,26000,40,5 to 6 Weeks,1,1,No,Blouse-M,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW027,RSRW027L,Blouse-L,0,"Grey, Pink Net Saree (Set of 3)","grey,-pink-net-saree-(set-of-3)-rsrw027",Sarees,clothing/sarees,Ethnic Wear,"Silver, Pink, Grey",RSRW027,Regalia,,40000,26000,40,5 to 6 Weeks,1,1,No,Blouse-L,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW027,RSRW027XL,Blouse-XL,0,"Grey, Pink Net Saree (Set of 3)","grey,-pink-net-saree-(set-of-3)-rsrw027",Sarees,clothing/sarees,Ethnic Wear,"Silver, Pink, Grey",RSRW027,Regalia,,40000,26000,40,5 to 6 Weeks,1,1,No,Blouse-XL,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",RSRW027,RSRW027,,1,"Grey, Pink Net Saree (Set of 3)","grey,-pink-net-saree-(set-of-3)-rsrw027",Sarees,clothing/sarees,Ethnic Wear,"Silver, Pink, Grey",RSRW027,Regalia,,40000,26000,40,5 to 6 Weeks,2,4,No,,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"RSRW027XS, RSRW027S, RSRW027M, RSRW027L, RSRW027XL",None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"RSRW027XS, RSRW027S, RSRW027M, RSRW027L, RSRW027XL",size,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",EX000000,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW024,RSRW024XS,Blouse-XS,0,Yellow Net Saree with Crystals (Set of 3),yellow-net-saree-with-crystals-(set-of-3)-rsrw024,Sarees,clothing/sarees,Ethnic Wear,"Cream, Yellow, Golden",RSRW024,Regalia,,26126,16982,40,5 to 6 Weeks,1,1,No,Blouse-XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW024,RSRW024S,Blouse-S,0,Yellow Net Saree with Crystals (Set of 3),yellow-net-saree-with-crystals-(set-of-3)-rsrw024,Sarees,clothing/sarees,Ethnic Wear,"Cream, Yellow, Golden",RSRW024,Regalia,,26126,16982,40,5 to 6 Weeks,1,1,No,Blouse-S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW024,RSRW024M,Blouse-M,0,Yellow Net Saree with Crystals (Set of 3),yellow-net-saree-with-crystals-(set-of-3)-rsrw024,Sarees,clothing/sarees,Ethnic Wear,"Cream, Yellow, Golden",RSRW024,Regalia,,26126,16982,40,5 to 6 Weeks,1,1,No,Blouse-M,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW024,RSRW024L,Blouse-L,0,Yellow Net Saree with Crystals (Set of 3),yellow-net-saree-with-crystals-(set-of-3)-rsrw024,Sarees,clothing/sarees,Ethnic Wear,"Cream, Yellow, Golden",RSRW024,Regalia,,26126,16982,40,5 to 6 Weeks,1,1,No,Blouse-L,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW024,RSRW024XL,Blouse-XL,0,Yellow Net Saree with Crystals (Set of 3),yellow-net-saree-with-crystals-(set-of-3)-rsrw024,Sarees,clothing/sarees,Ethnic Wear,"Cream, Yellow, Golden",RSRW024,Regalia,,26126,16982,40,5 to 6 Weeks,1,1,No,Blouse-XL,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",RSRW024,RSRW024,,1,Yellow Net Saree with Crystals (Set of 3),yellow-net-saree-with-crystals-(set-of-3)-rsrw024,Sarees,clothing/sarees,Ethnic Wear,"Cream, Yellow, Golden",RSRW024,Regalia,,26126,16982,40,5 to 6 Weeks,2,4,No,,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Saree Length - 214"" , Petticoat Length - 42.5""",Net,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"RSRW024XS, RSRW024S, RSRW024M, RSRW024L, RSRW024XL",None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"RSRW024XS, RSRW024S, RSRW024M, RSRW024L, RSRW024XL",size,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",EX000000,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW026,RSRW026XS,Blouse-XS,0,Black Net Saree with Metallic Threadwork (Set of 3),black-net-saree-with-metallic-threadwork-(set-of-3)-rsrw026,Sarees,clothing/sarees,Ethnic Wear,"Royal Blue, Black",RSRW026,Regalia,,17000,11050,40,5 to 6 Weeks,1,1,No,Blouse-XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW026,RSRW026S,Blouse-S,0,Black Net Saree with Metallic Threadwork (Set of 3),black-net-saree-with-metallic-threadwork-(set-of-3)-rsrw026,Sarees,clothing/sarees,Ethnic Wear,"Royal Blue, Black",RSRW026,Regalia,,17000,11050,40,5 to 6 Weeks,1,1,No,Blouse-S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW026,RSRW026M,Blouse-M,0,Black Net Saree with Metallic Threadwork (Set of 3),black-net-saree-with-metallic-threadwork-(set-of-3)-rsrw026,Sarees,clothing/sarees,Ethnic Wear,"Royal Blue, Black",RSRW026,Regalia,,17000,11050,40,5 to 6 Weeks,1,1,No,Blouse-M,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW026,RSRW026L,Blouse-L,0,Black Net Saree with Metallic Threadwork (Set of 3),black-net-saree-with-metallic-threadwork-(set-of-3)-rsrw026,Sarees,clothing/sarees,Ethnic Wear,"Royal Blue, Black",RSRW026,Regalia,,17000,11050,40,5 to 6 Weeks,1,1,No,Blouse-L,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW026,RSRW026XL,Blouse-XL,0,Black Net Saree with Metallic Threadwork (Set of 3),black-net-saree-with-metallic-threadwork-(set-of-3)-rsrw026,Sarees,clothing/sarees,Ethnic Wear,"Royal Blue, Black",RSRW026,Regalia,,17000,11050,40,5 to 6 Weeks,1,1,No,Blouse-XL,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)",Net,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",RSRW026,RSRW026,,1,Black Net Saree with Metallic Threadwork (Set of 3),black-net-saree-with-metallic-threadwork-(set-of-3)-rsrw026,Sarees,clothing/sarees,Ethnic Wear,"Royal Blue, Black",RSRW026,Regalia,,17000,11050,40,5 to 6 Weeks,2,4,No,,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Saree Length - 214"" , Petticoat Length - 42.5"" , Dupatta Width - 46"" (standard for all sizes)",Net,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"RSRW026XS, RSRW026S, RSRW026M, RSRW026L, RSRW026XL",None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"RSRW026XS, RSRW026S, RSRW026M, RSRW026L, RSRW026XL",size,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",EX000000,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RLW024,RLW024XS,XS,0,Purple Net Lehenga with Zari Embroidery (Set of 3),purple-net-lehenga-with-zari-embroidery-(set-of-3)-rlw024,Lehengas,clothing/lehenga,Ethnic Wear,"Purple, Red",RLW024,Regalia,,42000,27300,40,5 to 6 Weeks,1,1,No,XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)","Net, Velvet",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RLW024,RLW024S,S,0,Purple Net Lehenga with Zari Embroidery (Set of 3),purple-net-lehenga-with-zari-embroidery-(set-of-3)-rlw024,Lehengas,clothing/lehenga,Ethnic Wear,"Purple, Red",RLW024,Regalia,,42000,27300,40,5 to 6 Weeks,1,1,No,S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Corset Length - 14"" , Lehenga Length - 44"" , Dupatta Length - 93"" , Width - 38"" (standard for all sizes)","Net, Velvet",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
